7746134, 04-01 11:03:28.273,10,321003,-1,-489014,0,-566282
7746135, 04-01 11:03:28.284,10,404464,-2,-281893,-1,-442621
7746136, 04-01 11:03:28.296,10,487924,-2,-281893,-1,-67047
7746137, 04-01 11:03:28.307,10,487924,-2,-114971,-1,-609542
7746138, 04-01 11:03:28.318,10,821768,-2,-114971,-1,-609542
7746139, 04-01 11:03:28.330,10,821768,-2,-114971,-1,-67047
7746140, 04-01 11:03:28.341,10,821768,-2,-114971,-1,-317429
7746141, 04-01 11:03:28.352,10,988690,-2,-114971,-1,-609542
7746142, 04-01 11:03:28.363,10,821768,-2,-281893,-1,-108777
7746143, 04-01 11:03:28.375,10,821768,-2,-114971,-1,-317429
7746144, 04-01 11:03:28.386,10,988690,-2,-114971,-1,-317429
7746145, 04-01 11:03:28.397,10,988690,-2,-114971,0,-566282
7746146, 04-01 11:03:28.408,10,821768,-2,-281893,-1,-651273
7746147, 04-01 11:03:28.420,10,321003,-2,-114971,-1,-317429
7746148, 04-01 11:03:28.431,10,321003,-2,-281893,-1,-317429
7746149, 04-01 11:03:28.442,9,736777,-2,-448814,-1,-150508
7746150, 04-01 11:03:28.454,10,321003,-2,-448814,-1,-317429
7746151, 04-01 11:03:28.465,10,321003,-2,-114971,-1,-609542
7746152, 04-01 11:03:28.476,10,487924,-2,-281893,-1,-943386
7746153, 04-01 11:03:28.487,10,821768,-2,-782658,-1,-609542
7746154, 04-01 11:03:28.499,10,821768,-2,-448814,-1,-943386
7746155, 04-01 11:03:28.510,10,821768,-2,-448814,-1,-609542
7746156, 04-01 11:03:28.521,11,72150,-2,-448814,-1,-609542
7746157, 04-01 11:03:28.532,11,155611,-2,-114971,-1,-651273
7746158, 04-01 11:03:28.544,10,946959,-2,-281893,-1,-943386
7746159, 04-01 11:03:28.555,10,821768,-2,-114971,-1,-943386
7746160, 04-01 11:03:28.566,10,988690,-2,-114971,-1,-651273
7746161, 04-01 11:03:28.578,10,821768,-2,-114971,-1,-651273
7746162, 04-01 11:03:28.589,10,821768,-1,-447284,-1,-317429
